flow_id,timestamp,src,dst,product,qty,value,scheduled_date,actual_date,po_date,status
arcos_26585,2011-10-14,PRESCRIPTION SUPPLY INC,HARRIS TEETER PHARMACY #7275 (IN),,352.0,,,,,
arcos_26586,2011-12-10,BURLINGTON DRUG COMPANY INC,SUNRISE PHARMACY #4402 (PA),,660.0,,,,,
arcos_26587,2011-10-07,MCKESSON CORPORATION,PUBLIX PHARMACY #1829 (VT),,147.0,,,,,
arcos_26588,2012-08-22,PRESCRIPTION SUPPLY INC,KROGER PHARMACY #3095 (DE),,338.0,,,,,
arcos_26589,2012-03-17,MIAMI-LUKEN INC,TUG VALLEY PHARMACY #1 (WV),,45427.0,,,,,
arcos_26590,2009-02-27,CARDINAL HEALTH INC,RITE AID #5935 (WA),,404.0,,,,,
arcos_26591,2014-01-16,HENRY SCHEIN INC,PUBLIX PHARMACY #2993 (RI),,356.0,,,,,
arcos_26592,2013-04-14,MORRIS & DICKSON CO LLC,GOOD NEIGHBOR PHARMACY #6272 (NC),,84.0,,,,,
arcos_26593,2013-09-26,NATIONAL WHOLESALE DRUG CO INC,WALGREENS #2968 (NH),,58.0,,,,,
arcos_26594,2013-07-09,MCKESSON CORPORATION,SUNRISE PHARMACY #2063 (SD),,112.0,,,,,
arcos_26595,2013-08-06,VALUEDRUGCO,MEDICO PHARMACY #9378 (TN),,235.0,,,,,
arcos_26596,2011-03-05,NATIONAL WHOLESALE DRUG CO INC,KROGER PHARMACY #6614 (PA),,108.0,,,,,
arcos_26597,2007-11-16,BURLINGTON DRUG COMPANY INC,CVS PHARMACY #6302 (ID),,152.0,,,,,
arcos_26598,2014-05-02,MORRIS & DICKSON CO LLC,VILLAGE PHARMACY #2028 (TN),,768.0,,,,,
arcos_26599,2007-02-05,NATIONAL WHOLESALE DRUG CO INC,RITE AID #7444 (MS),,112.0,,,,,
arcos_26600,2010-10-25,VALUEDRUGCO,VILLAGE PHARMACY #8587 (CT),,451.0,,,,,
arcos_26601,2010-07-22,BURLINGTON DRUG COMPANY INC,QUALITY CARE PHARMACY #8428 (ID),,133.0,,,,,
arcos_26602,2009-10-10,MIAMI-LUKEN INC,SUNRISE PHARMACY #2882 (KY),,27.0,,,,,
arcos_26603,2006-04-10,VALUEDRUGCO,COMMUNITY PHARMACY #9384 (NH),,50.0,,,,,
arcos_26604,2013-10-25,HD SMITH WHOLESALE DRUG CO,QUALITY CARE PHARMACY #8199 (WV),,1433.0,,,,,
arcos_26605,2009-08-10,PENN PHARMACEUTICAL SERVICES INC,QUALITY CARE PHARMACY #9242 (KY),,58.0,,,,,
arcos_26606,2012-10-19,SMITH DRUG COMPANY,GOOD NEIGHBOR PHARMACY #4363 (OK),,163.0,,,,,
arcos_26607,2013-12-15,ANDA INC,CVS PHARMACY #6965 (LA),,995.0,,,,,
arcos_26608,2011-12-12,BURLINGTON DRUG COMPANY INC,WALMART PHARMACY #6376 (OH),,126.0,,,,,
arcos_26609,2012-05-01,BURLINGTON DRUG COMPANY INC,WALGREENS #1373 (PA),,2214.0,,,,,
arcos_26610,2011-08-23,BURLINGTON DRUG COMPANY INC,CVS PHARMACY #9326 (KY),,780.0,,,,,
arcos_26611,2011-11-26,MORRIS & DICKSON CO LLC,MEDICO PHARMACY #2444 (MN),,4068.0,,,,,
arcos_26612,2008-12-27,PENN PHARMACEUTICAL SERVICES INC,KROGER PHARMACY #7504 (MN),,84.0,,,,,
arcos_26613,2008-01-30,HENRY SCHEIN INC,HARRIS TEETER PHARMACY #5346 (KS),,25.0,,,,,
arcos_26614,2009-09-21,HENRY SCHEIN INC,VILLAGE PHARMACY #4294 (PA),,439.0,,,,,
arcos_26615,2011-03-13,DAKOTA DRUG INC,CVS PHARMACY #6466 (KY),,1553.0,,,,,
arcos_26616,2013-09-02,NATIONAL WHOLESALE DRUG CO INC,MAIN STREET PHARMACY #2208 (PA),,496.0,,,,,
arcos_26617,2011-09-24,VALUEDRUGCO,VILLAGE PHARMACY #9720 (VA),,190.0,,,,,
arcos_26618,2011-07-16,BELLCO DRUG CORP,HARRIS TEETER PHARMACY #6061 (MI),,70.0,,,,,
arcos_26619,2011-07-20,KINRAY LLC,CVS PHARMACY #5446 (LA),,217.0,,,,,
arcos_26620,2012-09-09,VALUEDRUGCO,PUBLIX PHARMACY #7101 (VA),,794.0,,,,,
arcos_26621,2009-07-23,ANDA INC,WINN-DIXIE PHARMACY #1109 (AL),,1624.0,,,,,
arcos_26622,2012-07-22,PENN PHARMACEUTICAL SERVICES INC,WALMART PHARMACY #3747 (NH),,246.0,,,,,
arcos_26623,2012-12-03,BURLINGTON DRUG COMPANY INC,KROGER PHARMACY #4300 (VA),,145.0,,,,,
arcos_26624,2009-09-16,MORRIS & DICKSON CO LLC,MEDICO PHARMACY #1407 (IL),,175.0,,,,,
arcos_26625,2012-07-20,HENRY SCHEIN INC,HOMETOWN PHARMACY #6513 (WV),,169.0,,,,,
arcos_26626,2007-03-17,GULF COAST MEDICAL SUPPLY,MEDICO PHARMACY #8247 (MN),,1357.0,,,,,
arcos_26627,2014-03-30,KEYSOURCE MEDICAL INC,VILLAGE PHARMACY #4294 (PA),,69.0,,,,,
arcos_26628,2011-06-18,GULF COAST MEDICAL SUPPLY,WALMART PHARMACY #4965 (SC),,147.0,,,,,
arcos_26629,2009-02-21,KINRAY LLC,FAMILY CARE PHARMACY #2731 (OH),,23.0,,,,,
arcos_26630,2014-05-14,ANDA INC,HEALTH MART PHARMACY #4740 (VA),,125.0,,,,,
arcos_26631,2008-07-29,BELLCO DRUG CORP,MAIN STREET PHARMACY #7456 (MD),,236.0,,,,,
arcos_26632,2011-09-26,MIAMI-LUKEN INC,WALMART PHARMACY #5079 (LA),,147.0,,,,,
arcos_26633,2011-07-10,MORRIS & DICKSON CO LLC,PEOPLES PHARMACY #8170 (VA),,19.0,,,,,
arcos_26634,2014-03-15,BURLINGTON DRUG COMPANY INC,RITE AID #9491 (IN),,563.0,,,,,
arcos_26635,2010-07-29,NATIONAL WHOLESALE DRUG CO INC,PEOPLES PHARMACY #1040 (WA),,59.0,,,,,
arcos_26636,2013-06-23,NATIONAL WHOLESALE DRUG CO INC,MEDICO PHARMACY #9698 (PA),,42.0,,,,,
arcos_26637,2011-08-27,PENN PHARMACEUTICAL SERVICES INC,CVS PHARMACY #1671 (OH),,363.0,,,,,
arcos_26638,2007-07-17,MORRIS & DICKSON CO LLC,GOOD NEIGHBOR PHARMACY #6915 (NH),,52.0,,,,,
arcos_26639,2011-09-13,KINRAY LLC,FAMILY CARE PHARMACY #6977 (NC),,1484.0,,,,,
arcos_26640,2012-08-29,PENN PHARMACEUTICAL SERVICES INC,MEDICO PHARMACY #4938 (TN),,402.0,,,,,
arcos_26641,2008-03-31,NATIONAL WHOLESALE DRUG CO INC,RITE AID #1901 (TN),,354.0,,,,,
arcos_26642,2013-08-16,HD SMITH WHOLESALE DRUG CO,CVS PHARMACY #1671 (OH),,229.0,,,,,
arcos_26643,2011-11-09,AMERISOURCEBERGEN DRUG CORP,MEDICO PHARMACY #8978 (MI),,35.0,,,,,
arcos_26644,2009-08-11,HENRY SCHEIN INC,HEALTH MART PHARMACY #5178 (NV),,41.0,,,,,
arcos_26645,2014-08-23,AMERISOURCEBERGEN DRUG CORP,FAMILY CARE PHARMACY #2392 (OK),,380.0,,,,,
arcos_26646,2009-08-10,BURLINGTON DRUG COMPANY INC,WALGREENS #9222 (OR),,128.0,,,,,
arcos_26647,2009-06-03,NATIONAL WHOLESALE DRUG CO INC,WALGREENS #6125 (VA),,48.0,,,,,
arcos_26648,2010-04-15,CARDINAL HEALTH INC,QUALITY CARE PHARMACY #6874 (MI),,129.0,,,,,
arcos_26649,2010-11-23,VALUEDRUGCO,CVS PHARMACY #7218 (LA),,799.0,,,,,
arcos_26650,2012-11-25,MCKESSON CORPORATION,PUBLIX PHARMACY #2014 (PA),,120.0,,,,,
arcos_26651,2009-06-19,PENN PHARMACEUTICAL SERVICES INC,COMMUNITY PHARMACY #2294 (TN),,4480.0,,,,,
arcos_26652,2009-10-07,PRESCRIPTION SUPPLY INC,RITE AID #3210 (VA),,95.0,,,,,
arcos_26653,2014-05-18,BURLINGTON DRUG COMPANY INC,RITE AID #9223 (WV),,197.0,,,,,
arcos_26654,2013-02-08,VALUEDRUGCO,WALMART PHARMACY #3675 (TX),,310.0,,,,,
arcos_26655,2012-01-31,HD SMITH WHOLESALE DRUG CO,FAMILY CARE PHARMACY #5978 (AR),,36.0,,,,,
arcos_26656,2012-09-09,MCKESSON CORPORATION,WALGREENS #5346 (IN),,185.0,,,,,
arcos_26657,2010-02-08,GULF COAST MEDICAL SUPPLY,GOOD NEIGHBOR PHARMACY #2153 (ND),,315.0,,,,,
arcos_26658,2012-01-31,DAKOTA DRUG INC,FAMILY CARE PHARMACY #9932 (MI),,77.0,,,,,
arcos_26659,2009-07-21,CARDINAL HEALTH INC,FAMILY CARE PHARMACY #6476 (AR),,756.0,,,,,
arcos_26660,2008-12-02,MCKESSON CORPORATION,CVS PHARMACY #9326 (KY),,178.0,,,,,
arcos_26661,2010-12-14,HD SMITH WHOLESALE DRUG CO,CORNER DRUG STORE #4739 (MI),,413.0,,,,,
arcos_26662,2012-12-19,GULF COAST MEDICAL SUPPLY,RITE AID #9844 (ID),,79.0,,,,,
arcos_26663,2014-03-25,ANDA INC,SUNRISE PHARMACY #7243 (WV),,1477.0,,,,,
arcos_26664,2010-05-20,ANDA INC,HEALTH MART PHARMACY #4409 (OH),,2541.0,,,,,
arcos_26665,2006-11-02,KINRAY LLC,MEDICO PHARMACY #5268 (VT),,531.0,,,,,
arcos_26666,2009-12-06,PENN PHARMACEUTICAL SERVICES INC,RITE AID #7013 (SD),,387.0,,,,,
arcos_26667,2009-03-02,KINRAY LLC,QUALITY CARE PHARMACY #7081 (NJ),,63.0,,,,,
arcos_26668,2009-03-13,KEYSOURCE MEDICAL INC,MAIN STREET PHARMACY #8342 (MI),,63.0,,,,,
arcos_26669,2013-05-31,MIAMI-LUKEN INC,MAIN STREET PHARMACY #3220 (NV),,451.0,,,,,
arcos_26670,2009-03-11,AMERISOURCEBERGEN DRUG CORP,COMMUNITY PHARMACY #9946 (MO),,26.0,,,,,
arcos_26671,2011-08-22,ANDA INC,WALGREENS #9211 (LA),,111.0,,,,,
arcos_26672,2008-12-27,MIAMI-LUKEN INC,MAIN STREET PHARMACY #5125 (CO),,194.0,,,,,
arcos_26673,2010-04-28,PRESCRIPTION SUPPLY INC,WALGREENS #3575 (OH),,474.0,,,,,
arcos_26674,2012-04-13,PRESCRIPTION SUPPLY INC,VILLAGE PHARMACY #9964 (OH),,1219.0,,,,,
arcos_26675,2012-12-07,HENRY SCHEIN INC,VILLAGE PHARMACY #2028 (TN),,158.0,,,,,
arcos_26676,2008-05-20,MCKESSON CORPORATION,MEDICO PHARMACY #7663 (CA),,808.0,,,,,
arcos_26677,2012-10-18,BELLCO DRUG CORP,VILLAGE PHARMACY #3387 (KS),,39.0,,,,,
arcos_26678,2008-10-11,GULF COAST MEDICAL SUPPLY,COMMUNITY PHARMACY #2590 (PA),,444.0,,,,,
arcos_26679,2010-08-01,BELLCO DRUG CORP,WALGREENS #5306 (TN),,157.0,,,,,
arcos_26680,2009-12-06,NATIONAL WHOLESALE DRUG CO INC,MAIN STREET PHARMACY #4612 (MS),,148.0,,,,,
arcos_26681,2010-08-09,ANDA INC,VILLAGE PHARMACY #2822 (WV),,104.0,,,,,
arcos_26682,2014-05-07,ANDA INC,GOOD NEIGHBOR PHARMACY #6549 (CO),,64.0,,,,,
arcos_26683,2009-09-29,PENN PHARMACEUTICAL SERVICES INC,WALGREENS #6656 (TN),,107.0,,,,,
arcos_26684,2010-09-20,BURLINGTON DRUG COMPANY INC,FAMILY CARE PHARMACY #2595 (OH),,31.0,,,,,
arcos_26685,2009-06-20,BELLCO DRUG CORP,WALGREENS #3100 (IN),,160.0,,,,,
arcos_26686,2014-02-08,CARDINAL HEALTH INC,HOMETOWN PHARMACY #5569 (NC),,205.0,,,,,
arcos_26687,2011-01-16,DAKOTA DRUG INC,PEOPLES PHARMACY #2691 (IA),,623.0,,,,,
arcos_26688,2014-01-09,HD SMITH WHOLESALE DRUG CO,QUALITY CARE PHARMACY #4119 (IL),,114.0,,,,,
arcos_26689,2008-12-05,GULF COAST MEDICAL SUPPLY,QUALITY CARE PHARMACY #1416 (WY),,517.0,,,,,
arcos_26690,2011-10-21,DAKOTA DRUG INC,HARRIS TEETER PHARMACY #5423 (HI),,116.0,,,,,
arcos_26691,2011-01-21,PENN PHARMACEUTICAL SERVICES INC,MAIN STREET PHARMACY #2208 (PA),,200.0,,,,,
arcos_26692,2012-05-18,BURLINGTON DRUG COMPANY INC,COMMUNITY PHARMACY #4979 (LA),,47.0,,,,,
arcos_26693,2007-12-15,BELLCO DRUG CORP,HOMETOWN PHARMACY #4482 (KY),,1772.0,,,,,
arcos_26694,2009-08-19,DAKOTA DRUG INC,MAIN STREET PHARMACY #9148 (LA),,134.0,,,,,
arcos_26695,2010-12-26,AMERISOURCEBERGEN DRUG CORP,PUBLIX PHARMACY #2003 (NM),,145.0,,,,,
arcos_26696,2013-08-07,PRESCRIPTION SUPPLY INC,HEALTH MART PHARMACY #5152 (RI),,52.0,,,,,
arcos_26697,2010-04-07,HENRY SCHEIN INC,HARRIS TEETER PHARMACY #5699 (AZ),,487.0,,,,,
arcos_26698,2012-02-18,SMITH DRUG COMPANY,KROGER PHARMACY #4300 (VA),,395.0,,,,,
arcos_26699,2011-10-01,ANDA INC,VILLAGE PHARMACY #7192 (SC),,1181.0,,,,,
arcos_26700,2008-10-17,PRESCRIPTION SUPPLY INC,KROGER PHARMACY #6614 (PA),,195.0,,,,,
arcos_26701,2012-07-29,ANDA INC,MEDICO PHARMACY #4569 (IA),,573.0,,,,,
arcos_26702,2010-10-18,PENN PHARMACEUTICAL SERVICES INC,PEOPLES PHARMACY #8170 (VA),,96.0,,,,,
arcos_26703,2013-06-27,VALUEDRUGCO,RITE AID #4372 (LA),,50.0,,,,,
arcos_26704,2011-11-03,MCKESSON CORPORATION,KROGER PHARMACY #2700 (FL),,14.0,,,,,
arcos_26705,2009-03-03,KINRAY LLC,HOMETOWN PHARMACY #5569 (NC),,199.0,,,,,
arcos_26706,2008-11-22,SMITH DRUG COMPANY,VILLAGE PHARMACY #2822 (WV),,591.0,,,,,
arcos_26707,2011-09-15,BURLINGTON DRUG COMPANY INC,PUBLIX PHARMACY #5454 (LA),,341.0,,,,,
arcos_26708,2011-11-30,MCKESSON CORPORATION,FAMILY CARE PHARMACY #2731 (OH),,52.0,,,,,
arcos_26709,2013-07-11,NATIONAL WHOLESALE DRUG CO INC,QUALITY CARE PHARMACY #3071 (KY),,639.0,,,,,
arcos_26710,2011-12-26,PRESCRIPTION SUPPLY INC,WALMART PHARMACY #8931 (VA),,192.0,,,,,
arcos_26711,2011-01-03,PENN PHARMACEUTICAL SERVICES INC,PUBLIX PHARMACY #9432 (NV),,81.0,,,,,
arcos_26712,2013-11-30,KINRAY LLC,WINN-DIXIE PHARMACY #8492 (ID),,507.0,,,,,
arcos_26713,2010-09-01,CARDINAL HEALTH INC,GOOD NEIGHBOR PHARMACY #6129 (NC),,47.0,,,,,
arcos_26714,2012-02-13,MORRIS & DICKSON CO LLC,MAIN STREET PHARMACY #5646 (FL),,419.0,,,,,
arcos_26715,2012-02-14,ANDA INC,HARRIS TEETER PHARMACY #6758 (NC),,24.0,,,,,
arcos_26716,2011-02-18,HENRY SCHEIN INC,SUNRISE PHARMACY #2009 (VA),,31.0,,,,,
arcos_26717,2012-08-22,CARDINAL HEALTH INC,CVS PHARMACY #5446 (LA),,400.0,,,,,
arcos_26718,2012-01-25,HD SMITH WHOLESALE DRUG CO,HOMETOWN PHARMACY #4342 (MI),,146.0,,,,,
arcos_26719,2010-07-19,HENRY SCHEIN INC,QUALITY CARE PHARMACY #7561 (KY),,100.0,,,,,
arcos_26720,2010-07-04,PENN PHARMACEUTICAL SERVICES INC,MEDICO PHARMACY #3617 (VA),,313.0,,,,,
arcos_26721,2011-03-31,MIAMI-LUKEN INC,MEDICO PHARMACY #8538 (LA),,59.0,,,,,
arcos_26722,2008-10-18,BURLINGTON DRUG COMPANY INC,GOOD NEIGHBOR PHARMACY #9442 (VA),,33.0,,,,,
arcos_26723,2012-01-29,VALUEDRUGCO,HARRIS TEETER PHARMACY #3473 (WV),,745.0,,,,,
arcos_26724,2008-05-03,PENN PHARMACEUTICAL SERVICES INC,MEDICO PHARMACY #1437 (VT),,338.0,,,,,
arcos_26725,2008-03-09,HENRY SCHEIN INC,PEOPLES PHARMACY #3698 (ME),,209.0,,,,,
arcos_26726,2008-12-11,PENN PHARMACEUTICAL SERVICES INC,WINN-DIXIE PHARMACY #9193 (KY),,217.0,,,,,
arcos_26727,2011-04-18,ANDA INC,FAMILY CARE PHARMACY #2266 (CO),,754.0,,,,,
arcos_26728,2013-06-06,BURLINGTON DRUG COMPANY INC,VILLAGE PHARMACY #8234 (IN),,61.0,,,,,
arcos_26729,2008-10-27,AMERISOURCEBERGEN DRUG CORP,WALMART PHARMACY #9405 (VA),,436.0,,,,,
arcos_26730,2009-07-10,VALUEDRUGCO,HARRIS TEETER PHARMACY #7622 (RI),,38.0,,,,,
arcos_26731,2010-10-16,KINRAY LLC,KROGER PHARMACY #2038 (MI),,91.0,,,,,
arcos_26732,2011-04-16,SMITH DRUG COMPANY,PUBLIX PHARMACY #2055 (NC),,68.0,,,,,
arcos_26733,2009-05-16,MIAMI-LUKEN INC,PEOPLES PHARMACY #2660 (NC),,20000.0,,,,,
arcos_26734,2011-06-23,DAKOTA DRUG INC,WALMART PHARMACY #2320 (VA),,77465.0,,,,,
arcos_26735,2009-09-04,SMITH DRUG COMPANY,QUALITY CARE PHARMACY #6847 (WV),,38.0,,,,,
arcos_26736,2014-04-18,PENN PHARMACEUTICAL SERVICES INC,GOOD NEIGHBOR PHARMACY #2904 (CT),,117.0,,,,,
arcos_26737,2013-08-10,NATIONAL WHOLESALE DRUG CO INC,CORNER DRUG STORE #1362 (ME),,2002.0,,,,,
arcos_26738,2008-12-12,ANDA INC,WINN-DIXIE PHARMACY #6589 (GA),,731.0,,,,,
arcos_26739,2007-06-14,MCKESSON CORPORATION,MAIN STREET PHARMACY #2251 (SC),,98.0,,,,,
arcos_26740,2013-10-20,HD SMITH WHOLESALE DRUG CO,MEDICO PHARMACY #1464 (KY),,232.0,,,,,
arcos_26741,2012-01-25,BELLCO DRUG CORP,PEOPLES PHARMACY #8235 (MT),,368.0,,,,,
arcos_26742,2010-10-13,DAKOTA DRUG INC,COMMUNITY PHARMACY #5731 (WV),,106.0,,,,,
arcos_26743,2013-07-06,BELLCO DRUG CORP,GOOD NEIGHBOR PHARMACY #6272 (NC),,147.0,,,,,
arcos_26744,2010-04-09,CARDINAL HEALTH INC,RITE AID #9322 (LA),,669.0,,,,,
arcos_26745,2011-06-24,PRESCRIPTION SUPPLY INC,FAMILY CARE PHARMACY #5370 (RI),,61.0,,,,,
arcos_26746,2011-12-02,ANDA INC,PEOPLES PHARMACY #8009 (NH),,60.0,,,,,
arcos_26747,2013-06-22,HD SMITH WHOLESALE DRUG CO,WALMART PHARMACY #9312 (PA),,80.0,,,,,
arcos_26748,2010-02-23,GULF COAST MEDICAL SUPPLY,HARRIS TEETER PHARMACY #1893 (LA),,116.0,,,,,
arcos_26749,2012-12-10,MCKESSON CORPORATION,QUALITY CARE PHARMACY #8571 (NV),,251.0,,,,,
arcos_26750,2012-03-03,PRESCRIPTION SUPPLY INC,WINN-DIXIE PHARMACY #3929 (HI),,200.0,,,,,
arcos_26751,2011-02-22,KINRAY LLC,SUNRISE PHARMACY #8440 (TN),,993.0,,,,,
arcos_26752,2011-04-03,CARDINAL HEALTH INC,SUNRISE PHARMACY #1937 (TN),,140.0,,,,,
arcos_26753,2012-05-15,SMITH DRUG COMPANY,FAMILY CARE PHARMACY #8858 (NH),,106.0,,,,,
arcos_26754,2010-04-03,GULF COAST MEDICAL SUPPLY,HEALTH MART PHARMACY #5178 (NV),,18.0,,,,,
arcos_26755,2011-05-26,MORRIS & DICKSON CO LLC,FAMILY CARE PHARMACY #5200 (UT),,89.0,,,,,
arcos_26756,2011-12-10,HD SMITH WHOLESALE DRUG CO,WINN-DIXIE PHARMACY #2866 (PA),,747.0,,,,,
arcos_26757,2008-10-05,BURLINGTON DRUG COMPANY INC,WALGREENS #7900 (VA),,240.0,,,,,
arcos_26758,2012-10-06,HD SMITH WHOLESALE DRUG CO,QUALITY CARE PHARMACY #6507 (NC),,429.0,,,,,
arcos_26759,2012-05-14,MORRIS & DICKSON CO LLC,HOMETOWN PHARMACY #6387 (NC),,133.0,,,,,
arcos_26760,2011-04-04,HENRY SCHEIN INC,HOMETOWN PHARMACY #9727 (AK),,300.0,,,,,
arcos_26761,2012-02-08,NATIONAL WHOLESALE DRUG CO INC,PEOPLES PHARMACY #5509 (MN),,1902.0,,,,,
arcos_26762,2012-02-10,AMERISOURCEBERGEN DRUG CORP,CVS PHARMACY #6838 (TN),,250.0,,,,,
arcos_26763,2012-12-12,VALUEDRUGCO,CVS PHARMACY #2076 (VA),,495.0,,,,,
arcos_26764,2010-05-14,HENRY SCHEIN INC,MAIN STREET PHARMACY #4010 (LA),,692.0,,,,,
arcos_26765,2011-09-24,DIRECT RX,COMMUNITY PHARMACY #6858 (LA),,929.0,,,,,
arcos_26766,2011-03-16,MIAMI-LUKEN INC,COMMUNITY PHARMACY #4316 (MA),,637.0,,,,,
arcos_26767,2008-04-29,CARDINAL HEALTH INC,WINN-DIXIE PHARMACY #1281 (AZ),,292.0,,,,,
arcos_26768,2011-11-24,GULF COAST MEDICAL SUPPLY,CORNER DRUG STORE #8392 (NM),,109.0,,,,,
arcos_26769,2013-09-16,DIRECT RX,MAIN STREET PHARMACY #4198 (PA),,339.0,,,,,
arcos_26770,2010-11-22,HENRY SCHEIN INC,MAIN STREET PHARMACY #9550 (WV),,82.0,,,,,
arcos_26771,2014-01-08,BURLINGTON DRUG COMPANY INC,PUBLIX PHARMACY #6482 (ND),,3289.0,,,,,
arcos_26772,2012-02-07,AMERISOURCEBERGEN DRUG CORP,KROGER PHARMACY #4123 (WY),,1829.0,,,,,
arcos_26773,2011-04-02,KEYSOURCE MEDICAL INC,PEOPLES PHARMACY #2660 (NC),,516.0,,,,,
arcos_26774,2011-11-02,MORRIS & DICKSON CO LLC,PEOPLES PHARMACY #5739 (CO),,1059.0,,,,,
arcos_26775,2012-01-31,DAKOTA DRUG INC,COMMUNITY PHARMACY #6231 (OR),,187.0,,,,,
arcos_26776,2012-06-10,DAKOTA DRUG INC,FAMILY CARE PHARMACY #7438 (PA),,139.0,,,,,
arcos_26777,2012-11-18,ANDA INC,CVS PHARMACY #1842 (CO),,1811.0,,,,,
arcos_26778,2007-02-18,DAKOTA DRUG INC,WALGREENS #7353 (OK),,103.0,,,,,
arcos_26779,2013-06-08,DIRECT RX,SUNRISE PHARMACY #2882 (KY),,323.0,,,,,
arcos_26780,2011-10-13,VALUEDRUGCO,RITE AID #6030 (NJ),,560.0,,,,,
arcos_26781,2012-08-29,PRESCRIPTION SUPPLY INC,COMMUNITY PHARMACY #3905 (NV),,126.0,,,,,
arcos_26782,2010-02-10,MORRIS & DICKSON CO LLC,CORNER DRUG STORE #2997 (IN),,356.0,,,,,
arcos_26783,2012-11-28,DIRECT RX,FAMILY CARE PHARMACY #5612 (LA),,249.0,,,,,
arcos_26784,2009-10-05,PENN PHARMACEUTICAL SERVICES INC,SUNRISE PHARMACY #7702 (NC),,414.0,,,,,
arcos_26785,2009-12-07,PRESCRIPTION SUPPLY INC,QUALITY CARE PHARMACY #9337 (MA),,48.0,,,,,
arcos_26786,2013-11-02,MCKESSON CORPORATION,VILLAGE PHARMACY #2073 (WI),,4544.0,,,,,
arcos_26787,2011-06-05,NATIONAL WHOLESALE DRUG CO INC,PEOPLES PHARMACY #6398 (AR),,516.0,,,,,
arcos_26788,2010-07-13,NATIONAL WHOLESALE DRUG CO INC,PEOPLES PHARMACY #8999 (NY),,1229.0,,,,,
arcos_26789,2012-05-08,ANDA INC,SUNRISE PHARMACY #8787 (TN),,1000.0,,,,,
arcos_26790,2011-10-15,GULF COAST MEDICAL SUPPLY,GOOD NEIGHBOR PHARMACY #6129 (NC),,142.0,,,,,
arcos_26791,2012-09-26,HD SMITH WHOLESALE DRUG CO,FAMILY CARE PHARMACY #2252 (IA),,640.0,,,,,
arcos_26792,2010-08-02,ANDA INC,WALMART PHARMACY #6376 (OH),,440.0,,,,,
arcos_26793,2010-12-26,MIAMI-LUKEN INC,HARRIS TEETER PHARMACY #2468 (MN),,1914.0,,,,,
arcos_26794,2012-07-22,DIRECT RX,KROGER PHARMACY #6532 (TX),,671.0,,,,,
arcos_26795,2014-06-29,DIRECT RX,FAMILY CARE PHARMACY #8858 (NH),,438.0,,,,,
arcos_26796,2011-02-21,MIAMI-LUKEN INC,TUG VALLEY PHARMACY #1 (WV),,37454.0,,,,,
arcos_26797,2011-09-04,PRESCRIPTION SUPPLY INC,HOMETOWN PHARMACY #8919 (KY),,242.0,,,,,
arcos_26798,2011-02-24,VALUEDRUGCO,HOMETOWN PHARMACY #5222 (UT),,645.0,,,,,
arcos_26799,2012-03-27,BELLCO DRUG CORP,GOOD NEIGHBOR PHARMACY #8896 (PA),,571.0,,,,,
arcos_26800,2013-03-11,BELLCO DRUG CORP,WALGREENS #1949 (IN),,151.0,,,,,
arcos_26801,2008-11-21,AMERISOURCEBERGEN DRUG CORP,SUNRISE PHARMACY #3285 (MN),,115.0,,,,,
arcos_26802,2009-11-19,HD SMITH WHOLESALE DRUG CO,WALGREENS #6014 (MI),,51.0,,,,,
arcos_26803,2012-11-19,DIRECT RX,PUBLIX PHARMACY #8283 (OH),,43.0,,,,,
arcos_26804,2014-06-06,MIAMI-LUKEN INC,WALMART PHARMACY #2539 (MI),,701.0,,,,,
arcos_26805,2013-02-05,BELLCO DRUG CORP,FAMILY CARE PHARMACY #5331 (IN),,63.0,,,,,
arcos_26806,2010-10-20,VALUEDRUGCO,RITE AID #1901 (TN),,17.0,,,,,
arcos_26807,2012-10-19,MIAMI-LUKEN INC,HARRIS TEETER PHARMACY #2691 (TX),,14.0,,,,,
arcos_26808,2011-05-17,ANDA INC,GOOD NEIGHBOR PHARMACY #7746 (TN),,20000.0,,,,,
arcos_26809,2011-11-21,KINRAY LLC,MEDICO PHARMACY #9907 (CT),,735.0,,,,,
arcos_26810,2011-03-08,DAKOTA DRUG INC,PUBLIX PHARMACY #5703 (RI),,505.0,,,,,
arcos_26811,2012-11-13,KINRAY LLC,MEDICO PHARMACY #9170 (VT),,98.0,,,,,
arcos_26812,2008-11-08,AMERISOURCEBERGEN DRUG CORP,COMMUNITY PHARMACY #1898 (TN),,122.0,,,,,
arcos_26813,2011-08-02,NATIONAL WHOLESALE DRUG CO INC,GOOD NEIGHBOR PHARMACY #3282 (LA),,999.0,,,,,
arcos_26814,2011-11-28,KEYSOURCE MEDICAL INC,GOOD NEIGHBOR PHARMACY #3396 (IN),,267.0,,,,,
arcos_26815,2009-02-14,AMERISOURCEBERGEN DRUG CORP,MEDICO PHARMACY #4635 (MT),,1416.0,,,,,
arcos_26816,2012-12-01,DIRECT RX,HOMETOWN PHARMACY #6387 (NC),,54.0,,,,,
arcos_26817,2011-08-17,KINRAY LLC,MEDICO PHARMACY #9532 (OH),,880.0,,,,,
arcos_26818,2013-01-11,BURLINGTON DRUG COMPANY INC,HOMETOWN PHARMACY #9385 (MI),,1319.0,,,,,
arcos_26819,2009-03-16,DIRECT RX,QUALITY CARE PHARMACY #3338 (WV),,84.0,,,,,
